n,probability,1/sqrt(ln(n)),ratio
3772,0.27995,0.348465,0.803381
3773,0.2802,0.348459,0.804112
3774,0.28023,0.348453,0.804211
3775,0.27859,0.348448,0.799517
3776,0.27711,0.348442,0.795283
3777,0.27898,0.348437,0.800662
3778,0.27754,0.348431,0.796542
3779,0.27826,0.348425,0.798621
3780,0.28008,0.34842,0.803858
3781,0.28061,0.348414,0.805392
3782,0.27929,0.348409,0.801616
3783,0.27973,0.348403,0.802892
3784,0.27996,0.348397,0.803565
3785,0.27957,0.348392,0.802458
3786,0.27917,0.348386,0.801323
3787,0.27924,0.348381,0.801537
3788,0.28225,0.348375,0.81019
3789,0.28032,0.34837,0.804663
3790,0.28081,0.348364,0.806082
3791,0.28024,0.348358,0.804459
3792,0.28212,0.348353,0.809869
3793,0.27915,0.348347,0.801356
3794,0.2791,0.348342,0.801225
3795,0.27863,0.348336,0.799888
3796,0.28015,0.348331,0.804265
3797,0.27931,0.348325,0.801866
3798,0.27783,0.348319,0.79763
3799,0.27813,0.348314,0.798504
3800,0.28013,0.348308,0.804259
3801,0.27948,0.348303,0.802406
3802,0.27963,0.348297,0.802849
3803,0.28118,0.348292,0.807312
3804,0.27839,0.348286,0.799314
3805,0.28103,0.34828,0.806907
3806,0.27952,0.348275,0.802584
3807,0.28067,0.348269,0.805899
3808,0.27953,0.348264,0.802639
3809,0.27961,0.348258,0.802881
3810,0.27936,0.348253,0.802176
3811,0.27888,0.348247,0.80081
3812,0.28202,0.348242,0.80984
3813,0.27876,0.348236,0.800491
3814,0.27747,0.348231,0.7968
3815,0.28168,0.348225,0.808902
3816,0.27878,0.34822,0.800587
3817,0.2791,0.348214,0.801519
3818,0.27956,0.348208,0.802852
3819,0.27614,0.348203,0.793043
3820,0.27978,0.348197,0.80351
3821,0.28055,0.348192,0.805734
3822,0.27888,0.348186,0.80095
3823,0.27705,0.348181,0.795707
3824,0.27801,0.348175,0.798477
3825,0.27977,0.34817,0.803545
3826,0.27736,0.348164,0.796635
3827,0.27805,0.348159,0.79863
3828,0.27849,0.348153,0.799906
3829,0.27795,0.348148,0.798368
3830,0.28063,0.348142,0.806079
3831,0.27657,0.348137,0.794429
3832,0.27783,0.348131,0.798061
3833,0.27947,0.348126,0.802785
3834,0.27827,0.34812,0.79935
3835,0.27951,0.348115,0.802925
3836,0.28107,0.348109,0.807419
3837,0.27723,0.348104,0.796401
3838,0.27905,0.348098,0.801642
3839,0.27844,0.348093,0.799902
3840,0.27893,0.348087,0.801322
3841,0.27598,0.348082,0.79286
3842,0.27838,0.348076,0.799767
3843,0.27723,0.348071,0.796476
3844,0.27825,0.348065,0.799419
3845,0.28078,0.34806,0.8067
3846,0.277,0.348054,0.795853
3847,0.27713,0.348049,0.796239
3848,0.28014,0.348043,0.8049
3849,0.27977,0.348038,0.803849
3850,0.2766,0.348032,0.794754
3851,0.27775,0.348027,0.79807
3852,0.27953,0.348021,0.803198
3853,0.28187,0.348016,0.809934
3854,0.27685,0.348011,0.795522
3855,0.2784,0.348005,0.799988
3856,0.28107,0.348,0.807673
3857,0.27718,0.347994,0.796508
3858,0.27886,0.347989,0.801348
3859,0.27594,0.347983,0.792969
3860,0.27756,0.347978,0.797637
3861,0.27927,0.347972,0.802564
3862,0.27995,0.347967,0.804531
3863,0.28,0.347961,0.804687
3864,0.2776,0.347956,0.797802
3865,0.27913,0.34795,0.802212
3866,0.27973,0.347945,0.803949
3867,0.27835,0.34794,0.799995
3868,0.27933,0.347934,0.802824
3869,0.28331,0.347929,0.814276
3870,0.2807,0.347923,0.806787
3871,0.27976,0.347918,0.804098
3872,0.27755,0.347912,0.797758
3873,0.27904,0.347907,0.802054
3874,0.27946,0.347901,0.803273
3875,0.28041,0.347896,0.806017
3876,0.27702,0.347891,0.796285
3877,0.27786,0.347885,0.798712
3878,0.27619,0.34788,0.793924
3879,0.27755,0.347874,0.797846
3880,0.27827,0.347869,0.799928
3881,0.27634,0.347863,0.794392
3882,0.27935,0.347858,0.803057
3883,0.27896,0.347853,0.801949
3884,0.28188,0.347847,0.810356
3885,0.27974,0.347842,0.804216
3886,0.27828,0.347836,0.800031
3887,0.2796,0.347831,0.803839
3888,0.27949,0.347826,0.803535
3889,0.27942,0.34782,0.803346
3890,0.2807,0.347815,0.807039
3891,0.28075,0.347809,0.807195
3892,0.27917,0.347804,0.802665
3893,0.2786,0.347799,0.801038
3894,0.28082,0.347793,0.807434
3895,0.27679,0.347788,0.795859
3896,0.27891,0.347782,0.801967
3897,0.27844,0.347777,0.800628
3898,0.27904,0.347772,0.802366
3899,0.27914,0.347766,0.802666
3900,0.27911,0.347761,0.802592
3901,0.27952,0.347755,0.803783
3902,0.27701,0.34775,0.796578
3903,0.27858,0.347745,0.801105
3904,0.27685,0.347739,0.796143
3905,0.27738,0.347734,0.797679
3906,0.27997,0.347728,0.80514
3907,0.28058,0.347723,0.806907
3908,0.27905,0.347718,0.802519
3909,0.27767,0.347712,0.798563
3910,0.2782,0.347707,0.800099
3911,0.27818,0.347702,0.800054
3912,0.28097,0.347696,0.808091
3913,0.27832,0.347691,0.800481
3914,0.2767,0.347685,0.795834
3915,0.27743,0.34768,0.797946
3916,0.27507,0.347675,0.791171
3917,0.27997,0.347669,0.805277
3918,0.27794,0.347664,0.79945
3919,0.28067,0.347659,0.807315
3920,0.28011,0.347653,0.805717
3921,0.27824,0.347648,0.80035
3922,0.27753,0.347643,0.79832
3923,0.27983,0.347637,0.804948
3924,0.27672,0.347632,0.796015
3925,0.27732,0.347626,0.797753
3926,0.27772,0.347621,0.798916
3927,0.28112,0.347616,0.808709
3928,0.27832,0.34761,0.800666
3929,0.27784,0.347605,0.799298
3930,0.27685,0.3476,0.796462
3931,0.27796,0.347594,0.799668
3932,0.2779,0.347589,0.799507
3933,0.28053,0.347584,0.807086
3934,0.27913,0.347578,0.803071
3935,0.27741,0.347573,0.798134
3936,0.27748,0.347568,0.798348
3937,0.27724,0.347562,0.79767
3938,0.2786,0.347557,0.801595
3939,0.27726,0.347552,0.797752
3940,0.27832,0.347546,0.800814
3941,0.2748,0.347541,0.790698
3942,0.28043,0.347536,0.80691
3943,0.27548,0.34753,0.792679
3944,0.27743,0.347525,0.798302
3945,0.27892,0.34752,0.802602
3946,0.27618,0.347514,0.79473
3947,0.27926,0.347509,0.803605
3948,0.27584,0.347504,0.793776
3949,0.27725,0.347498,0.797845
3950,0.27738,0.347493,0.798232
3951,0.28033,0.347488,0.806733
3952,0.27935,0.347483,0.803925
3953,0.27796,0.347477,0.799937
3954,0.28095,0.347472,0.808555
3955,0.27987,0.347467,0.805459
3956,0.27737,0.347461,0.798276
3957,0.28016,0.347456,0.806318
3958,0.27949,0.347451,0.804402
3959,0.27834,0.347445,0.801104
3960,0.27621,0.34744,0.794986
3961,0.27738,0.347435,0.798366
3962,0.27896,0.34743,0.802925
3963,0.27741,0.347424,0.798476
3964,0.27774,0.347419,0.799438
3965,0.2782,0.347414,0.800774
3966,0.28022,0.347408,0.806601
3967,0.27637,0.347403,0.795531
3968,0.27675,0.347398,0.796637
3969,0.27909,0.347393,0.803385
3970,0.27809,0.347387,0.800519
3971,0.27822,0.347382,0.800905
3972,0.28149,0.347377,0.810331
3973,0.27613,0.347371,0.794913
3974,0.27685,0.347366,0.796998
3975,0.28043,0.347361,0.807316
3976,0.27913,0.347356,0.803586
3977,0.27806,0.34735,0.800517
3978,0.27864,0.347345,0.802199
3979,0.27701,0.34734,0.797519
3980,0.27752,0.347335,0.798999
3981,0.27596,0.347329,0.79452
3982,0.27608,0.347324,0.794877
3983,0.27797,0.347319,0.800331
3984,0.27899,0.347313,0.80328
3985,0.27786,0.347308,0.800039
3986,0.27987,0.347303,0.805838
3987,0.27796,0.347298,0.800351
3988,0.27622,0.347292,0.795353
3989,0.27901,0.347287,0.803398
3990,0.27856,0.347282,0.802115
3991,0.27768,0.347277,0.799593
3992,0.27815,0.347271,0.800958
3993,0.2787,0.347266,0.802554
3994,0.27902,0.347261,0.803488
3995,0.27911,0.347256,0.803759
3996,0.27879,0.347251,0.80285
3997,0.28185,0.347245,0.811674
3998,0.27951,0.34724,0.804948
3999,0.27772,0.347235,0.799805
4000,0.27995,0.34723,0.806239
4001,0.27829,0.347224,0.80147
4002,0.2783,0.347219,0.801511
4003,0.27909,0.347214,0.803799
4004,0.27927,0.347209,0.804329
4005,0.27654,0.347203,0.796478
4006,0.27662,0.347198,0.796721
4007,0.28091,0.347193,0.809089
4008,0.27738,0.347188,0.798934
4009,0.27706,0.347183,0.798024
4010,0.28021,0.347177,0.807109
4011,0.27962,0.347172,0.805422
4012,0.2774,0.347167,0.799039
4013,0.27607,0.347162,0.79522
4014,0.27878,0.347156,0.803039
4015,0.27818,0.347151,0.801322
4016,0.27638,0.347146,0.796149
4017,0.27757,0.347141,0.799589
4018,0.27857,0.347136,0.802482
4019,0.27751,0.34713,0.79944
4020,0.27869,0.347125,0.802852
4021,0.2758,0.34712,0.794538
4022,0.27805,0.347115,0.801032
4023,0.27598,0.34711,0.79508
4024,0.2802,0.347104,0.80725
4025,0.27599,0.347099,0.795133
4026,0.27838,0.347094,0.802031
4027,0.27649,0.347089,0.796597
4028,0.27857,0.347084,0.802602
4029,0.27515,0.347078,0.79276
4030,0.27814,0.347073,0.801387
4031,0.27947,0.347068,0.805231
4032,0.27586,0.347063,0.794842
4033,0.27852,0.347058,0.802518
4034,0.27886,0.347053,0.80351
4035,0.27939,0.347047,0.805049
4036,0.27792,0.347042,0.800825
4037,0.27896,0.347037,0.803834
4038,0.27924,0.347032,0.804652
4039,0.27925,0.347027,0.804693
4040,0.27681,0.347021,0.797674
4041,0.27691,0.347016,0.797974
4042,0.27663,0.347011,0.797179
4043,0.27763,0.347006,0.800073
4044,0.2759,0.347001,0.795099
4045,0.27904,0.346996,0.80416
4046,0.27843,0.34699,0.802414
4047,0.27649,0.346985,0.796835
4048,0.27513,0.34698,0.792927
4049,0.27665,0.346975,0.79732
4050,0.27819,0.34697,0.80177
4051,0.27799,0.346965,0.801206
4052,0.2797,0.34696,0.806146
4053,0.27757,0.346954,0.800019
4054,0.27834,0.346949,0.80225
4055,0.27969,0.346944,0.806153
4056,0.28035,0.346939,0.808067
4057,0.27725,0.346934,0.799144
4058,0.27704,0.346929,0.79855
4059,0.2795,0.346923,0.805653
4060,0.27842,0.346918,0.802552
4061,0.27899,0.346913,0.804207
4062,0.27523,0.346908,0.79338
4063,0.27735,0.346903,0.799503
4064,0.2801,0.346898,0.807443
4065,0.28022,0.346893,0.8078
4066,0.27814,0.346887,0.801816
4067,0.28082,0.346882,0.809554
4068,0.27696,0.346877,0.798438
4069,0.27804,0.346872,0.801563
4070,0.27863,0.346867,0.803276
4071,0.28198,0.346862,0.812946
4072,0.27911,0.346857,0.804684
4073,0.27539,0.346852,0.793971
4074,0.27966,0.346846,0.806293
4075,0.27743,0.346841,0.799876
4076,0.27602,0.346836,0.795822
4077,0.27811,0.346831,0.80186
4078,0.27762,0.346826,0.800459
4079,0.27906,0.346821,0.804623
4080,0.27773,0.346816,0.8008
4081,0.27856,0.346811,0.803205
4082,0.27883,0.346806,0.803995
4083,0.27877,0.3468,0.803834
4084,0.27576,0.346795,0.795166
4085,0.27665,0.34679,0.797744
4086,0.27563,0.346785,0.794815
4087,0.27678,0.34678,0.798143
4088,0.27618,0.346775,0.796424
4089,0.27627,0.34677,0.796696
4090,0.27696,0.346765,0.798697
4091,0.27855,0.34676,0.803294
4092,0.27751,0.346755,0.800307
4093,0.27841,0.346749,0.802914
4094,0.27853,0.346744,0.803272
4095,0.27767,0.346739,0.800803
4096,0.27639,0.346734,0.797124
4097,0.27691,0.346729,0.798635
4098,0.27676,0.346724,0.798214
4099,0.27603,0.346719,0.79612
4100,0.27551,0.346714,0.794632
4101,0.27564,0.346709,0.795019
4102,0.27828,0.346704,0.802645
4103,0.27474,0.346699,0.792446
4104,0.27921,0.346694,0.805351
4105,0.27767,0.346688,0.800921
4106,0.28089,0.346683,0.810221
4107,0.27928,0.346678,0.805588
4108,0.27889,0.346673,0.804475
4109,0.27812,0.346668,0.802266
4110,0.27679,0.346663,0.798441
4111,0.27615,0.346658,0.796606
4112,0.27834,0.346653,0.802936
4113,0.27731,0.346648,0.799976
4114,0.27483,0.346643,0.792833
4115,0.27594,0.346638,0.796047
4116,0.27877,0.346633,0.804223
4117,0.27644,0.346628,0.797513
4118,0.27749,0.346623,0.800554
4119,0.28041,0.346618,0.80899
4120,0.27509,0.346612,0.793653
4121,0.27685,0.346607,0.798742
4122,0.27617,0.346602,0.796792
4123,0.27684,0.346597,0.798737
4124,0.27763,0.346592,0.801028
4125,0.27924,0.346587,0.805685
4126,0.27977,0.346582,0.807226
4127,0.27631,0.346577,0.797254
4128,0.2769,0.346572,0.798968
4129,0.27756,0.346567,0.800884
4130,0.27794,0.346562,0.801992
4131,0.2753,0.346557,0.794386
4132,0.2798,0.346552,0.807383
4133,0.28081,0.346547,0.810309
4134,0.27737,0.346542,0.800394
4135,0.2752,0.346537,0.794144
4136,0.27842,0.346532,0.803447
4137,0.27693,0.346527,0.799159
4138,0.27775,0.346522,0.801537
4139,0.27775,0.346517,0.801549
4140,0.27828,0.346512,0.80309
4141,0.27971,0.346507,0.807228
4142,0.2783,0.346502,0.803171
4143,0.27615,0.346497,0.796977
4144,0.27613,0.346492,0.796931
4145,0.27786,0.346487,0.801936
4146,0.27531,0.346482,0.794588
4147,0.27711,0.346477,0.799794
4148,0.27747,0.346472,0.800845
4149,0.27871,0.346467,0.804436
4150,0.27705,0.346462,0.799656
4151,0.27836,0.346456,0.803449
4152,0.27591,0.346451,0.796389
4153,0.27841,0.346446,0.803616
4154,0.27818,0.346441,0.802964
4155,0.27666,0.346436,0.798588
4156,0.27367,0.346431,0.789969
4157,0.27612,0.346426,0.797052
4158,0.2791,0.346421,0.805666
4159,0.27783,0.346416,0.802012
4160,0.27717,0.346411,0.800118
4161,0.27816,0.346406,0.802987
4162,0.27473,0.346401,0.793097
4163,0.27706,0.346396,0.799835
4164,0.27908,0.346391,0.805678
4165,0.27941,0.346387,0.806642
4166,0.27571,0.346382,0.795972
4167,0.27694,0.346377,0.799535
4168,0.27822,0.346372,0.803242
4169,0.27843,0.346367,0.803859
4170,0.27784,0.346362,0.802167
4171,0.277,0.346357,0.799754
4172,0.27607,0.346352,0.79708
4173,0.2757,0.346347,0.796023
4174,0.27713,0.346342,0.800164
4175,0.27853,0.346337,0.804217
4176,0.27627,0.346332,0.797703
4177,0.27622,0.346327,0.797571
4178,0.28029,0.346322,0.809334
4179,0.27824,0.346317,0.803426
4180,0.27677,0.346312,0.799193
4181,0.27822,0.346307,0.803392
4182,0.27662,0.346302,0.798783
4183,0.27615,0.346297,0.797437
4184,0.27605,0.346292,0.79716
4185,0.27436,0.346287,0.792291
4186,0.27568,0.346282,0.796114
4187,0.27807,0.346277,0.803027
4188,0.27677,0.346272,0.799285
4189,0.27716,0.346267,0.800422
4190,0.27464,0.346262,0.793156
4191,0.27791,0.346257,0.802611
4192,0.27781,0.346252,0.802334
4193,0.27624,0.346247,0.797811
4194,0.27658,0.346242,0.798805
4195,0.27633,0.346237,0.798094
4196,0.28033,0.346233,0.809658
4197,0.27687,0.346228,0.799676
4198,0.27574,0.346223,0.796424
4199,0.28024,0.346218,0.809433
4200,0.27656,0.346213,0.798815
4201,0.27546,0.346208,0.795649
4202,0.27811,0.346203,0.803315
4203,0.27789,0.346198,0.802691
4204,0.27688,0.346193,0.799785
4205,0.27852,0.346188,0.804534
4206,0.27637,0.346183,0.798335
4207,0.27586,0.346178,0.796873
4208,0.27786,0.346173,0.802662
4209,0.27859,0.346168,0.804782
4210,0.27438,0.346163,0.792631
4211,0.2767,0.346158,0.799345
4212,0.27798,0.346154,0.803054
4213,0.27717,0.346149,0.800725
4214,0.27624,0.346144,0.79805
4215,0.27596,0.346139,0.797252
4216,0.27739,0.346134,0.801395
4217,0.27485,0.346129,0.794068
4218,0.27788,0.346124,0.802834
4219,0.27353,0.346119,0.790277
4220,0.27549,0.346114,0.795951
4221,0.27576,0.346109,0.796743
4222,0.27665,0.346104,0.799325
4223,0.27851,0.346099,0.804711
4224,0.27553,0.346095,0.796112
4225,0.27713,0.34609,0.800746
4226,0.27768,0.346085,0.802347
4227,0.27701,0.34608,0.800422
4228,0.28031,0.346075,0.809969
4229,0.27651,0.34607,0.799
4230,0.27819,0.346065,0.803866
4231,0.27813,0.34606,0.803704
4232,0.27732,0.346055,0.801375
4233,0.27857,0.34605,0.804998
4234,0.27397,0.346046,0.791717
4235,0.27973,0.346041,0.808373
4236,0.276,0.346036,0.797605
4237,0.27607,0.346031,0.797819
4238,0.27434,0.346026,0.792831
4239,0.27422,0.346021,0.792495
4240,0.27645,0.346016,0.798951
4241,0.27676,0.346011,0.799858
4242,0.27899,0.346006,0.806314
4243,0.27481,0.346002,0.794245
4244,0.27913,0.345997,0.806742
4245,0.27825,0.345992,0.80421
4246,0.27614,0.345987,0.798123
4247,0.27854,0.345982,0.805071
4248,0.27617,0.345977,0.798232
4249,0.27786,0.345972,0.803128
4250,0.27673,0.345967,0.799873
4251,0.27629,0.345963,0.798612
4252,0.2768,0.345958,0.800098
4253,0.27883,0.345953,0.805977
4254,0.27649,0.345948,0.799224
4255,0.27666,0.345943,0.799727
4256,0.28013,0.345938,0.809769
4257,0.27608,0.345933,0.798073
4258,0.27667,0.345929,0.79979
4259,0.27752,0.345924,0.802258
4260,0.27785,0.345919,0.803223
4261,0.27466,0.345914,0.794013
4262,0.27727,0.345909,0.801569
4263,0.27818,0.345904,0.804211
4264,0.2787,0.345899,0.805726
4265,0.27557,0.345895,0.796688
4266,0.27429,0.34589,0.792999
4267,0.27558,0.345885,0.796739
4268,0.27505,0.34588,0.795218
4269,0.27819,0.345875,0.804308
4270,0.27605,0.34587,0.798132
4271,0.27747,0.345865,0.802248
4272,0.27849,0.345861,0.805209
4273,0.27778,0.345856,0.803167
4274,0.27789,0.345851,0.803497
4275,0.2756,0.345846,0.796886
4276,0.2755,0.345841,0.796608
4277,0.27861,0.345836,0.805612
4278,0.27639,0.345832,0.799204
4279,0.27478,0.345827,0.79456
4280,0.27943,0.345822,0.808017
4281,0.2757,0.345817,0.797242
4282,0.27685,0.345812,0.800579
4283,0.27612,0.345807,0.798479
4284,0.27826,0.345803,0.804679
4285,0.27659,0.345798,0.799861
4286,0.27575,0.345793,0.797443
4287,0.27668,0.345788,0.800143
4288,0.27587,0.345783,0.797812
4289,0.27523,0.345778,0.795972
4290,0.27672,0.345774,0.800292
4291,0.27737,0.345769,0.802183
4292,0.27627,0.345764,0.799013
4293,0.27604,0.345759,0.798359
4294,0.27716,0.345754,0.801609
4295,0.27238,0.34575,0.787796
4296,0.27672,0.345745,0.800359
4297,0.27845,0.34574,0.805374
4298,0.27695,0.345735,0.801047
4299,0.27524,0.34573,0.796112
4300,0.27611,0.345726,0.798639
4301,0.27695,0.345721,0.80108
4302,0.27761,0.345716,0.803
4303,0.27814,0.345711,0.804545
4304,0.27538,0.345706,0.796572
4305,0.27665,0.345702,0.800257
4306,0.27629,0.345697,0.799227
4307,0.2767,0.345692,0.800424
4308,0.27763,0.345687,0.803125
4309,0.27604,0.345682,0.798537
4310,0.27454,0.345678,0.794208
4311,0.27675,0.345673,0.800613
4312,0.27598,0.345668,0.798396
4313,0.2754,0.345663,0.796729
4314,0.27497,0.345658,0.795496
4315,0.2771,0.345654,0.80167
4316,0.27836,0.345649,0.805326
4317,0.27924,0.345644,0.807883
4318,0.276,0.345639,0.79852
4319,0.27603,0.345634,0.798618
4320,0.27824,0.34563,0.805023
4321,0.27584,0.345625,0.798091
4322,0.27445,0.34562,0.79408
4323,0.2753,0.345615,0.79655
4324,0.27731,0.345611,0.802377
4325,0.27573,0.345606,0.797816
4326,0.27776,0.345601,0.803701
4327,0.27503,0.345596,0.795813
4328,0.27931,0.345592,0.808209
4329,0.27645,0.345587,0.799944
4330,0.27539,0.345582,0.796888
4331,0.27501,0.345577,0.795799
4332,0.27778,0.345572,0.803826
4333,0.2763,0.345568,0.799554
4334,0.27589,0.345563,0.798378
4335,0.27608,0.345558,0.798939
4336,0.27622,0.345553,0.799355
4337,0.27867,0.345549,0.806457
4338,0.27696,0.345544,0.801519
4339,0.27712,0.345539,0.801993
4340,0.27735,0.345534,0.80267
4341,0.27479,0.34553,0.795272
4342,0.27743,0.345525,0.802923
4343,0.27582,0.34552,0.798275
4344,0.27353,0.345515,0.791658
4345,0.27594,0.345511,0.798644
4346,0.27512,0.345506,0.796282
4347,0.27887,0.345501,0.807146
4348,0.27462,0.345496,0.794856
4349,0.27762,0.345492,0.803551
4350,0.27522,0.345487,0.796615
4351,0.27467,0.345482,0.795034
4352,0.27506,0.345477,0.796174
4353,0.27466,0.345473,0.795027
4354,0.27577,0.345468,0.798251
4355,0.27404,0.345463,0.793254
4356,0.2747,0.345459,0.795175
4357,0.27541,0.345454,0.797241
4358,0.27773,0.345449,0.803968
4359,0.27707,0.345444,0.802069
4360,0.27444,0.34544,0.794466
4361,0.2745,0.345435,0.794651
4362,0.27659,0.34543,0.800712
4363,0.27633,0.345425,0.79997
4364,0.27668,0.345421,0.800994
4365,0.277,0.345416,0.801932
4366,0.27474,0.345411,0.7954
4367,0.27654,0.345407,0.800622
4368,0.27632,0.345402,0.799996
4369,0.27494,0.345397,0.796011
4370,0.27648,0.345392,0.800481
4371,0.27849,0.345388,0.806311
4372,0.27604,0.345383,0.799229
4373,0.27764,0.345378,0.803872
4374,0.27748,0.345374,0.80342
4375,0.2765,0.345369,0.800593
4376,0.27535,0.345364,0.797275
4377,0.2758,0.345359,0.798588
4378,0.27422,0.345355,0.794024
4379,0.27597,0.34535,0.799102
4380,0.27824,0.345345,0.805686
4381,0.27711,0.345341,0.802425
4382,0.27753,0.345336,0.803652
4383,0.27789,0.345331,0.804706
4384,0.27678,0.345326,0.801502
4385,0.27654,0.345322,0.800818
4386,0.2769,0.345317,0.801872
4387,0.27627,0.345312,0.800058
4388,0.27461,0.345308,0.795262
4389,0.27652,0.345303,0.800804
4390,0.27773,0.345298,0.804319
4391,0.27804,0.345294,0.805228
4392,0.2763,0.345289,0.800199
4393,0.27424,0.345284,0.794244
4394,0.27578,0.34528,0.798715
4395,0.27525,0.345275,0.797191
4396,0.27538,0.34527,0.797578
4397,0.27586,0.345266,0.798979
4398,0.27562,0.345261,0.798295
4399,0.27706,0.345256,0.802477
4400,0.27655,0.345252,0.80101
4401,0.27545,0.345247,0.797835
4402,0.27744,0.345242,0.80361
4403,0.2773,0.345237,0.803215
4404,0.27685,0.345233,0.801923
4405,0.27608,0.345228,0.799703
4406,0.27665,0.345223,0.801365
4407,0.27418,0.345219,0.794221
4408,0.27556,0.345214,0.798229
4409,0.27747,0.345209,0.803773
4410,0.27804,0.345205,0.805435
4411,0.27667,0.3452,0.801477
4412,0.27619,0.345195,0.800097
4413,0.27465,0.345191,0.795647
4414,0.2765,0.345186,0.801017
4415,0.27492,0.345182,0.796451
4416,0.27681,0.345177,0.801937
4417,0.27537,0.345172,0.797776
4418,0.2771,0.345168,0.802799
4419,0.27628,0.345163,0.800434
4420,0.27591,0.345158,0.799373
4421,0.27524,0.345154,0.797442
4422,0.27674,0.345149,0.801799
4423,0.27608,0.345144,0.799897
4424,0.27745,0.34514,0.803878
4425,0.27712,0.345135,0.802932
4426,0.27559,0.34513,0.79851
4427,0.27931,0.345126,0.809299
4428,0.27351,0.345121,0.792505
4429,0.27647,0.345116,0.801092
4430,0.27259,0.345112,0.78986
4431,0.27585,0.345107,0.799317
4432,0.27734,0.345103,0.803645
4433,0.27711,0.345098,0.80299
4434,0.27535,0.345093,0.7979
4435,0.27662,0.345089,0.801591
4436,0.27682,0.345084,0.802182
4437,0.27409,0.345079,0.794281
4438,0.27544,0.345075,0.798204
4439,0.27508,0.34507,0.797171
4440,0.27625,0.345065,0.800573
4441,0.27694,0.345061,0.802583
4442,0.27425,0.345056,0.794798
4443,0.27586,0.345052,0.799475
4444,0.27695,0.345047,0.802644
4445,0.27502,0.345042,0.797062
4446,0.27504,0.345038,0.79713
4447,0.27348,0.345033,0.79262
4448,0.27328,0.345028,0.792051
4449,0.27674,0.345024,0.802089
4450,0.27812,0.345019,0.8061
4451,0.27721,0.345015,0.803473
4452,0.27792,0.34501,0.805542
4453,0.2745,0.345005,0.79564
4454,0.27656,0.345001,0.801621
4455,0.27679,0.344996,0.802299
4456,0.27761,0.344992,0.804686
4457,0.27422,0.344987,0.794871
4458,0.27699,0.344982,0.802911
4459,0.27529,0.344978,0.797993
4460,0.27571,0.344973,0.799222
4461,0.27353,0.344969,0.792913
4462,0.2768,0.344964,0.802403
4463,0.27534,0.344959,0.798181
4464,0.27647,0.344955,0.801467
4465,0.27657,0.34495,0.801768
4466,0.27681,0.344946,0.802474
4467,0.27621,0.344941,0.800746
4468,0.27587,0.344936,0.799771
4469,0.27601,0.344932,0.800187
4470,0.27589,0.344927,0.79985
4471,0.27898,0.344923,0.808819
4472,0.27619,0.344918,0.800741
4473,0.27531,0.344913,0.7982
4474,0.27332,0.344909,0.792441
4475,0.27644,0.344904,0.801498
4476,0.27603,0.3449,0.80032
4477,0.27549,0.344895,0.798765
4478,0.27642,0.344891,0.801472
4479,0.2776,0.344886,0.804904
4480,0.27512,0.344881,0.797724
4481,0.2744,0.344877,0.795647
4482,0.2772,0.344872,0.803776
4483,0.27541,0.344868,0.798596
4484,0.27588,0.344863,0.79997
4485,0.27324,0.344858,0.792325
4486,0.2747,0.344854,0.796569
4487,0.27725,0.344849,0.803974
4488,0.27615,0.344845,0.800795
4489,0.27742,0.34484,0.804489
4490,0.27513,0.344836,0.797858
4491,0.27485,0.344831,0.797057
4492,0.27546,0.344826,0.798837
4493,0.27514,0.344822,0.797919
4494,0.27416,0.344817,0.795088
4495,0.27665,0.344813,0.802319
4496,0.27616,0.344808,0.800909
4497,0.27482,0.344804,0.797033
4498,0.27695,0.344799,0.803221
4499,0.27602,0.344795,0.800535
4500,0.27512,0.34479,0.797935
4501,0.27542,0.344785,0.798816
4502,0.27492,0.344781,0.797376
4503,0.27827,0.344776,0.807103
4504,0.27632,0.344772,0.801458
4505,0.27566,0.344767,0.799554
4506,0.27649,0.344763,0.801972
4507,0.27713,0.344758,0.803839
4508,0.27771,0.344754,0.805532
4509,0.2753,0.344749,0.798552
4510,0.27741,0.344745,0.804683
4511,0.27741,0.34474,0.804693
4512,0.27787,0.344735,0.806038
4513,0.27644,0.344731,0.801901
4514,0.27586,0.344726,0.800229
4515,0.27505,0.344722,0.79789
4516,0.27577,0.344717,0.799989
4517,0.2732,0.344713,0.792544
4518,0.27694,0.344708,0.803404
4519,0.27448,0.344704,0.796278
4520,0.27571,0.344699,0.799857
4521,0.27417,0.344695,0.7954
4522,0.27792,0.34469,0.806289
4523,0.27448,0.344686,0.79632
4524,0.27673,0.344681,0.802858
4525,0.27468,0.344677,0.796921
4526,0.27653,0.344672,0.802299
4527,0.27561,0.344667,0.79964
4528,0.27543,0.344663,0.799129
4529,0.27623,0.344658,0.80146
4530,0.27407,0.344654,0.795203
4531,0.27562,0.344649,0.799711
4532,0.27525,0.344645,0.798648
4533,0.27369,0.34464,0.794132
4534,0.27547,0.344636,0.799307
4535,0.27391,0.344631,0.794791
4536,0.27674,0.344627,0.803013
4537,0.2748,0.344622,0.797395
4538,0.27278,0.344618,0.791544
4539,0.27524,0.344613,0.798692
4540,0.27763,0.344609,0.805638
4541,0.27668,0.344604,0.802892
4542,0.27595,0.3446,0.800784
4543,0.27552,0.344595,0.799547
4544,0.27256,0.344591,0.790967
4545,0.27282,0.344586,0.791732
4546,0.2763,0.344582,0.801842
4547,0.27464,0.344577,0.797035
4548,0.27737,0.344573,0.804968
