n,probability,1/sqrt(ln(n)),ratio
11249,0.03827,0.32742,0.116884
11250,0.0381,0.327418,0.116365
11251,0.03971,0.327417,0.121283
11252,0.03961,0.327415,0.120978
11253,0.03807,0.327414,0.116275
11254,0.0379,0.327412,0.115756
11255,0.0378,0.32741,0.115451
11256,0.03811,0.327409,0.116399
11257,0.03772,0.327407,0.115208
11258,0.03778,0.327406,0.115392
11259,0.03904,0.327404,0.119241
11260,0.03915,0.327403,0.119578
11261,0.03849,0.327401,0.117562
11262,0.0388,0.3274,0.11851
11263,0.03845,0.327398,0.117441
11264,0.039,0.327396,0.119122
11265,0.0396,0.327395,0.120955
11266,0.03925,0.327393,0.119886
11267,0.03972,0.327392,0.121323
11268,0.03897,0.32739,0.119032
11269,0.03932,0.327389,0.120102
11270,0.03823,0.327387,0.116773
11271,0.03854,0.327386,0.117721
11272,0.03965,0.327384,0.121112
11273,0.03945,0.327382,0.120501
11274,0.03858,0.327381,0.117844
11275,0.03843,0.327379,0.117387
11276,0.03899,0.327378,0.119098
11277,0.03886,0.327376,0.118701
11278,0.03884,0.327375,0.118641
11279,0.03895,0.327373,0.118977
11280,0.03808,0.327372,0.11632
11281,0.03837,0.32737,0.117207
11282,0.03907,0.327368,0.119346
11283,0.03771,0.327367,0.115192
11284,0.03926,0.327365,0.119927
11285,0.03812,0.327364,0.116445
11286,0.03894,0.327362,0.118951
11287,0.03952,0.327361,0.120723
11288,0.03999,0.327359,0.122159
11289,0.03921,0.327358,0.119777
11290,0.03848,0.327356,0.117548
11291,0.03916,0.327354,0.119626
11292,0.03766,0.327353,0.115044
11293,0.03904,0.327351,0.11926
11294,0.03894,0.32735,0.118955
11295,0.03893,0.327348,0.118925
11296,0.03741,0.327347,0.114283
11297,0.03816,0.327345,0.116574
11298,0.03885,0.327344,0.118683
11299,0.03906,0.327342,0.119325
11300,0.03856,0.32734,0.117798
11301,0.03838,0.327339,0.117249
11302,0.03884,0.327337,0.118654
11303,0.03864,0.327336,0.118044
11304,0.03892,0.327334,0.1189
11305,0.03848,0.327333,0.117556
11306,0.03895,0.327331,0.118993
11307,0.037,0.32733,0.113036
11308,0.03821,0.327328,0.116733
11309,0.03836,0.327326,0.117192
11310,0.03936,0.327325,0.120247
11311,0.03878,0.327323,0.118476
11312,0.03907,0.327322,0.119363
11313,0.0378,0.32732,0.115483
11314,0.03801,0.327319,0.116125
11315,0.03906,0.327317,0.119334
11316,0.03912,0.327316,0.119518
11317,0.03834,0.327314,0.117135
11318,0.03827,0.327313,0.116922
11319,0.03841,0.327311,0.11735
11320,0.03955,0.327309,0.120834
11321,0.03838,0.327308,0.11726
11322,0.03903,0.327306,0.119246
11323,0.03865,0.327305,0.118086
11324,0.0393,0.327303,0.120072
11325,0.03866,0.327302,0.118117
11326,0.03956,0.3273,0.120868
11327,0.03866,0.327299,0.118118
11328,0.03933,0.327297,0.120166
11329,0.03916,0.327295,0.119647
11330,0.03903,0.327294,0.119251
11331,0.03811,0.327292,0.11644
11332,0.03995,0.327291,0.122063
11333,0.03867,0.327289,0.118152
11334,0.03845,0.327288,0.117481
11335,0.03847,0.327286,0.117542
11336,0.03904,0.327285,0.119285
11337,0.0392,0.327283,0.119774
11338,0.03922,0.327282,0.119836
11339,0.03906,0.32728,0.119347
11340,0.03771,0.327278,0.115223
11341,0.03875,0.327277,0.118401
11342,0.03862,0.327275,0.118005
11343,0.03919,0.327274,0.119747
11344,0.03839,0.327272,0.117303
11345,0.03828,0.327271,0.116967
11346,0.03875,0.327269,0.118404
11347,0.03857,0.327268,0.117855
11348,0.03921,0.327266,0.119811
11349,0.03903,0.327265,0.119261
11350,0.03956,0.327263,0.120881
11351,0.03862,0.327261,0.11801
11352,0.03888,0.32726,0.118805
11353,0.03938,0.327258,0.120333
11354,0.03837,0.327257,0.117247
11355,0.03934,0.327255,0.120212
11356,0.03871,0.327254,0.118287
11357,0.03986,0.327252,0.121802
11358,0.03885,0.327251,0.118716
11359,0.03815,0.327249,0.116578
11360,0.03845,0.327248,0.117495
11361,0.03888,0.327246,0.11881
11362,0.03838,0.327245,0.117282
11363,0.0396,0.327243,0.121011
11364,0.03876,0.327241,0.118445
11365,0.03844,0.32724,0.117467
11366,0.03858,0.327238,0.117896
11367,0.03916,0.327237,0.119669
11368,0.03977,0.327235,0.121533
11369,0.03967,0.327234,0.121228
11370,0.03887,0.327232,0.118784
11371,0.03864,0.327231,0.118082
11372,0.03898,0.327229,0.119121
11373,0.03764,0.327228,0.115027
11374,0.0399,0.327226,0.121934
11375,0.03917,0.327224,0.119704
11376,0.03905,0.327223,0.119338
11377,0.03871,0.327221,0.118299
11378,0.03865,0.32722,0.118116
11379,0.03827,0.327218,0.116956
11380,0.03962,0.327217,0.121082
11381,0.03824,0.327215,0.116865
11382,0.03894,0.327214,0.119005
11383,0.03903,0.327212,0.11928
11384,0.03959,0.327211,0.120992
11385,0.03951,0.327209,0.120748
11386,0.0382,0.327208,0.116745
11387,0.03889,0.327206,0.118855
11388,0.03825,0.327204,0.116899
11389,0.03937,0.327203,0.120323
11390,0.03961,0.327201,0.121057
11391,0.03791,0.3272,0.115862
11392,0.03915,0.327198,0.119652
11393,0.03732,0.327197,0.11406
11394,0.03806,0.327195,0.116322
11395,0.03862,0.327194,0.118034
11396,0.03875,0.327192,0.118432
11397,0.03729,0.327191,0.11397
11398,0.03942,0.327189,0.120481
11399,0.03757,0.327188,0.114827
11400,0.03928,0.327186,0.120054
11401,0.03952,0.327184,0.120788
11402,0.04004,0.327183,0.122378
11403,0.03883,0.327181,0.11868
11404,0.04094,0.32718,0.12513
11405,0.03947,0.327178,0.120638
11406,0.03936,0.327177,0.120302
11407,0.03752,0.327175,0.114679
11408,0.03948,0.327174,0.12067
11409,0.03851,0.327172,0.117706
11410,0.03869,0.327171,0.118256
11411,0.03959,0.327169,0.121008
11412,0.03812,0.327168,0.116515
11413,0.03841,0.327166,0.117402
11414,0.03863,0.327165,0.118075
11415,0.03765,0.327163,0.11508
11416,0.03862,0.327161,0.118046
11417,0.03889,0.32716,0.118872
11418,0.04015,0.327158,0.122723
11419,0.03879,0.327157,0.118567
11420,0.03811,0.327155,0.116489
11421,0.0401,0.327154,0.122572
11422,0.03943,0.327152,0.120525
11423,0.03815,0.327151,0.116613
11424,0.03898,0.327149,0.119151
11425,0.03747,0.327148,0.114535
11426,0.03924,0.327146,0.119946
11427,0.03843,0.327145,0.117471
11428,0.03875,0.327143,0.11845
11429,0.03974,0.327142,0.121476
11430,0.03863,0.32714,0.118084
11431,0.03839,0.327138,0.117351
11432,0.03878,0.327137,0.118544
11433,0.03951,0.327135,0.120776
11434,0.03939,0.327134,0.120409
11435,0.03861,0.327132,0.118026
11436,0.03894,0.327131,0.119035
11437,0.03915,0.327129,0.119677
11438,0.03855,0.327128,0.117844
11439,0.0385,0.327126,0.117692
11440,0.0385,0.327125,0.117692
11441,0.03836,0.327123,0.117265
11442,0.0395,0.327122,0.12075
11443,0.03979,0.32712,0.121637
11444,0.03782,0.327119,0.115616
11445,0.03875,0.327117,0.118459
11446,0.03807,0.327116,0.116381
11447,0.03864,0.327114,0.118124
11448,0.03788,0.327112,0.115801
11449,0.0399,0.327111,0.121977
11450,0.03788,0.327109,0.115802
11451,0.03903,0.327108,0.119318
11452,0.03783,0.327106,0.11565
11453,0.03883,0.327105,0.118708
11454,0.03907,0.327103,0.119442
11455,0.03852,0.327102,0.117762
11456,0.03926,0.3271,0.120024
11457,0.04036,0.327099,0.123388
11458,0.03851,0.327097,0.117733
11459,0.03825,0.327096,0.116938
11460,0.03945,0.327094,0.120607
11461,0.03885,0.327093,0.118774
11462,0.03939,0.327091,0.120425
11463,0.03904,0.32709,0.119356
11464,0.03898,0.327088,0.119173
11465,0.0388,0.327086,0.118623
11466,0.03852,0.327085,0.117768
11467,0.03831,0.327083,0.117126
11468,0.03842,0.327082,0.117463
11469,0.03869,0.32708,0.118289
11470,0.03828,0.327079,0.117036
11471,0.03799,0.327077,0.11615
11472,0.0388,0.327076,0.118627
11473,0.03862,0.327074,0.118077
11474,0.03774,0.327073,0.115387
11475,0.03895,0.327071,0.119087
11476,0.03768,0.32707,0.115205
11477,0.03882,0.327068,0.118691
11478,0.03922,0.327067,0.119914
11479,0.03761,0.327065,0.114992
11480,0.03891,0.327064,0.118968
11481,0.03897,0.327062,0.119152
11482,0.03845,0.327061,0.117562
11483,0.03926,0.327059,0.120039
11484,0.03856,0.327058,0.1179
11485,0.0383,0.327056,0.117105
11486,0.03827,0.327054,0.117014
11487,0.03886,0.327053,0.118819
11488,0.03924,0.327051,0.119981
11489,0.03825,0.32705,0.116955
11490,0.03919,0.327048,0.119829
11491,0.03775,0.327047,0.115427
11492,0.03907,0.327045,0.119464
11493,0.03823,0.327044,0.116896
11494,0.03818,0.327042,0.116743
11495,0.03888,0.327041,0.118884
11496,0.03844,0.327039,0.117539
11497,0.03849,0.327038,0.117693
11498,0.03826,0.327036,0.11699
11499,0.03813,0.327035,0.116593
11500,0.03846,0.327033,0.117603
11501,0.03833,0.327032,0.117206
11502,0.03801,0.32703,0.116228
11503,0.03817,0.327029,0.116718
11504,0.03894,0.327027,0.119073
11505,0.03904,0.327026,0.119379
11506,0.03873,0.327024,0.118432
11507,0.03885,0.327023,0.118799
11508,0.03803,0.327021,0.116292
11509,0.03881,0.32702,0.118678
11510,0.03837,0.327018,0.117333
11511,0.03873,0.327016,0.118434
11512,0.03937,0.327015,0.120392
11513,0.03918,0.327013,0.119812
11514,0.03788,0.327012,0.115837
11515,0.03825,0.32701,0.116969
11516,0.03826,0.327009,0.117
11517,0.0389,0.327007,0.118958
11518,0.0379,0.327006,0.1159
11519,0.03754,0.327004,0.1148
11520,0.03868,0.327003,0.118286
11521,0.03836,0.327001,0.117308
11522,0.03804,0.327,0.11633
11523,0.03825,0.326998,0.116973
11524,0.03923,0.326997,0.119971
11525,0.03948,0.326995,0.120736
11526,0.03904,0.326994,0.119391
11527,0.03801,0.326992,0.116241
11528,0.03888,0.326991,0.118902
11529,0.03829,0.326989,0.117099
11530,0.03778,0.326988,0.11554
11531,0.03848,0.326986,0.117681
11532,0.03851,0.326985,0.117773
11533,0.03907,0.326983,0.119486
11534,0.03876,0.326982,0.118539
11535,0.03858,0.32698,0.117989
11536,0.03803,0.326979,0.116307
11537,0.0382,0.326977,0.116828
11538,0.03865,0.326976,0.118205
11539,0.03846,0.326974,0.117624
11540,0.03933,0.326972,0.120285
11541,0.03816,0.326971,0.116708
11542,0.03904,0.326969,0.1194
11543,0.039,0.326968,0.119278
11544,0.0383,0.326966,0.117137
11545,0.03862,0.326965,0.118117
11546,0.03786,0.326963,0.115793
11547,0.04063,0.326962,0.124265
11548,0.037,0.32696,0.113164
11549,0.03935,0.326959,0.120352
11550,0.0376,0.326957,0.115
11551,0.03807,0.326956,0.116438
11552,0.03905,0.326954,0.119436
11553,0.03885,0.326953,0.118824
11554,0.03939,0.326951,0.120477
11555,0.03766,0.32695,0.115186
11556,0.03761,0.326948,0.115033
11557,0.03912,0.326947,0.119653
11558,0.03839,0.326945,0.11742
11559,0.03742,0.326944,0.114454
11560,0.03802,0.326942,0.11629
11561,0.03821,0.326941,0.116871
11562,0.03782,0.326939,0.115679
11563,0.03888,0.326938,0.118922
11564,0.03875,0.326936,0.118525
11565,0.03837,0.326935,0.117363
11566,0.03829,0.326933,0.117119
11567,0.03844,0.326932,0.117578
11568,0.03805,0.32693,0.116386
11569,0.03986,0.326929,0.121923
11570,0.03769,0.326927,0.115286
11571,0.0374,0.326926,0.114399
11572,0.03921,0.326924,0.119936
11573,0.03847,0.326923,0.117673
11574,0.03788,0.326921,0.115869
11575,0.03913,0.32692,0.119693
11576,0.0381,0.326918,0.116543
11577,0.03857,0.326917,0.117981
11578,0.03842,0.326915,0.117523
11579,0.03894,0.326914,0.119114
11580,0.0383,0.326912,0.117157
11581,0.03809,0.326911,0.116515
11582,0.03808,0.326909,0.116485
11583,0.03916,0.326907,0.119789
11584,0.03892,0.326906,0.119056
11585,0.03831,0.326904,0.11719
11586,0.03892,0.326903,0.119057
11587,0.039,0.326901,0.119302
11588,0.03879,0.3269,0.11866
11589,0.03945,0.326898,0.12068
11590,0.0397,0.326897,0.121445
11591,0.0382,0.326895,0.116857
11592,0.03804,0.326894,0.116368
11593,0.03908,0.326892,0.11955
11594,0.03985,0.326891,0.121906
11595,0.03924,0.326889,0.120041
11596,0.03863,0.326888,0.118175
11597,0.03914,0.326886,0.119736
11598,0.03795,0.326885,0.116096
11599,0.03853,0.326883,0.117871
11600,0.03826,0.326882,0.117045
11601,0.03882,0.32688,0.118759
11602,0.03961,0.326879,0.121176
11603,0.03892,0.326877,0.119066
11604,0.03731,0.326876,0.114141
11605,0.03918,0.326874,0.119863
11606,0.03722,0.326873,0.113867
11607,0.0388,0.326871,0.118701
11608,0.03882,0.32687,0.118763
11609,0.03849,0.326868,0.117754
11610,0.03878,0.326867,0.118642
11611,0.03854,0.326865,0.117908
11612,0.03794,0.326864,0.116073
11613,0.03903,0.326862,0.119408
11614,0.03834,0.326861,0.117298
11615,0.03804,0.326859,0.11638
11616,0.03795,0.326858,0.116106
11617,0.03817,0.326856,0.116779
11618,0.0388,0.326855,0.118707
11619,0.03825,0.326853,0.117025
11620,0.03868,0.326852,0.118341
11621,0.03964,0.32685,0.121279
11622,0.0383,0.326849,0.11718
11623,0.03787,0.326847,0.115865
11624,0.03796,0.326846,0.11614
11625,0.03934,0.326844,0.120363
11626,0.03951,0.326843,0.120884
11627,0.0389,0.326841,0.119018
11628,0.03765,0.32684,0.115194
11629,0.03823,0.326838,0.116969
11630,0.0402,0.326837,0.122997
11631,0.0397,0.326835,0.121468
11632,0.03796,0.326834,0.116145
11633,0.0379,0.326832,0.115962
11634,0.03822,0.326831,0.116941
11635,0.03912,0.326829,0.119696
11636,0.03807,0.326828,0.116483
11637,0.03946,0.326826,0.120737
11638,0.03916,0.326825,0.11982
11639,0.03854,0.326823,0.117923
11640,0.03908,0.326822,0.119576
11641,0.03874,0.32682,0.118536
11642,0.0384,0.326819,0.117496
11643,0.03857,0.326817,0.118017
11644,0.03871,0.326816,0.118446
11645,0.03822,0.326814,0.116947
11646,0.03829,0.326813,0.117162
11647,0.03785,0.326811,0.115816
11648,0.03752,0.32681,0.114807
11649,0.03864,0.326808,0.118234
11650,0.03894,0.326807,0.119153
11651,0.03858,0.326805,0.118052
11652,0.03859,0.326804,0.118083
11653,0.03936,0.326802,0.12044
11654,0.03835,0.326801,0.11735
11655,0.03891,0.326799,0.119064
11656,0.03782,0.326798,0.115729
11657,0.03802,0.326796,0.116342
11658,0.03794,0.326795,0.116097
11659,0.03846,0.326793,0.117689
11660,0.0394,0.326792,0.120566
11661,0.03851,0.32679,0.117843
11662,0.03903,0.326789,0.119435
11663,0.03892,0.326787,0.119099
11664,0.03789,0.326786,0.115948
11665,0.03763,0.326784,0.115152
11666,0.03849,0.326783,0.117785
11667,0.03969,0.326781,0.121457
11668,0.03822,0.32678,0.116959
11669,0.0387,0.326778,0.118429
11670,0.03919,0.326777,0.119929
11671,0.03809,0.326775,0.116563
11672,0.03866,0.326774,0.118308
11673,0.03895,0.326772,0.119196
11674,0.03912,0.326771,0.119717
11675,0.03743,0.326769,0.114546
11676,0.037,0.326768,0.11323
11677,0.03918,0.326766,0.119902
11678,0.03925,0.326765,0.120117
11679,0.03835,0.326763,0.117363
11680,0.03947,0.326762,0.120791
11681,0.03735,0.32676,0.114304
11682,0.03849,0.326759,0.117793
11683,0.03857,0.326757,0.118039
11684,0.03886,0.326756,0.118927
11685,0.03844,0.326754,0.117642
11686,0.03817,0.326753,0.116816
11687,0.03818,0.326751,0.116847
11688,0.03848,0.32675,0.117766
11689,0.03881,0.326748,0.118776
11690,0.03887,0.326747,0.118961
11691,0.03877,0.326745,0.118655
11692,0.03845,0.326744,0.117676
11693,0.03938,0.326743,0.120523
11694,0.03987,0.326741,0.122023
11695,0.03874,0.32674,0.118565
11696,0.03834,0.326738,0.117342
11697,0.03881,0.326737,0.118781
11698,0.03837,0.326735,0.117435
11699,0.03897,0.326734,0.119271
11700,0.03715,0.326732,0.113702
11701,0.03783,0.326731,0.115783
11702,0.03885,0.326729,0.118906
11703,0.03886,0.326728,0.118937
11704,0.03873,0.326726,0.11854
11705,0.03804,0.326725,0.116428
11706,0.03793,0.326723,0.116092
11707,0.03911,0.326722,0.119704
11708,0.03785,0.32672,0.115848
11709,0.03866,0.326719,0.118328
11710,0.03873,0.326717,0.118543
11711,0.0381,0.326716,0.116615
11712,0.03763,0.326714,0.115177
11713,0.03776,0.326713,0.115576
11714,0.03832,0.326711,0.11729
11715,0.03847,0.32671,0.11775
11716,0.03687,0.326708,0.112853
11717,0.03884,0.326707,0.118883
11718,0.03837,0.326705,0.117445
11719,0.03809,0.326704,0.116589
11720,0.03791,0.326702,0.116038
11721,0.03833,0.326701,0.117324
11722,0.03879,0.326699,0.118733
11723,0.03959,0.326698,0.121182
11724,0.03834,0.326696,0.117357
11725,0.03847,0.326695,0.117755
11726,0.03909,0.326693,0.119653
11727,0.03833,0.326692,0.117328
11728,0.0381,0.32669,0.116624
11729,0.03851,0.326689,0.11788
11730,0.03904,0.326687,0.119503
11731,0.03848,0.326686,0.117789
11732,0.03804,0.326684,0.116443
11733,0.03869,0.326683,0.118433
11734,0.03981,0.326681,0.121862
11735,0.03916,0.32668,0.119873
11736,0.03801,0.326679,0.116353
11737,0.03756,0.326677,0.114976
11738,0.03982,0.326676,0.121895
11739,0.03929,0.326674,0.120273
11740,0.03829,0.326673,0.117212
11741,0.03784,0.326671,0.115835
11742,0.0389,0.32667,0.119081
11743,0.03916,0.326668,0.119877
11744,0.03737,0.326667,0.114398
11745,0.03895,0.326665,0.119235
11746,0.0377,0.326664,0.115409
11747,0.03887,0.326662,0.118991
11748,0.03817,0.326661,0.116849
11749,0.03902,0.326659,0.119452
11750,0.03821,0.326658,0.116973
11751,0.037,0.326656,0.113269
11752,0.0397,0.326655,0.121535
11753,0.03867,0.326653,0.118382
11754,0.03804,0.326652,0.116454
11755,0.03927,0.32665,0.12022
11756,0.03776,0.326649,0.115598
11757,0.03742,0.326647,0.114558
11758,0.03889,0.326646,0.119059
11759,0.03978,0.326644,0.121784
11760,0.03827,0.326643,0.117162
11761,0.03917,0.326641,0.119917
11762,0.03826,0.32664,0.117132
11763,0.03901,0.326638,0.119429
11764,0.03904,0.326637,0.119521
11765,0.03805,0.326635,0.116491
11766,0.0393,0.326634,0.120318
11767,0.0395,0.326633,0.120931
11768,0.03878,0.326631,0.118727
11769,0.03854,0.32663,0.117993
11770,0.03811,0.326628,0.116677
11771,0.03839,0.326627,0.117535
11772,0.03832,0.326625,0.117321
11773,0.0388,0.326624,0.118791
11774,0.03757,0.326622,0.115026
11775,0.03833,0.326621,0.117353
11776,0.03871,0.326619,0.118517
11777,0.03848,0.326618,0.117814
11778,0.039,0.326616,0.119406
11779,0.03847,0.326615,0.117784
11780,0.03819,0.326613,0.116927
11781,0.03742,0.326612,0.11457
11782,0.03909,0.32661,0.119684
11783,0.03731,0.326609,0.114235
11784,0.03855,0.326607,0.118032
11785,0.03968,0.326606,0.121492
11786,0.03821,0.326604,0.116992
11787,0.03818,0.326603,0.1169
11788,0.03785,0.326601,0.11589
11789,0.03781,0.3266,0.115769
11790,0.03851,0.326599,0.117912
11791,0.03943,0.326597,0.12073
11792,0.03857,0.326596,0.118097
11793,0.03905,0.326594,0.119567
11794,0.03871,0.326593,0.118527
11795,0.03816,0.326591,0.116843
11796,0.03891,0.32659,0.11914
11797,0.03848,0.326588,0.117824
11798,0.03857,0.326587,0.1181
11799,0.03787,0.326585,0.115957
11800,0.03806,0.326584,0.11654
11801,0.0393,0.326582,0.120337
11802,0.03984,0.326581,0.121991
11803,0.03796,0.326579,0.116235
11804,0.03927,0.326578,0.120247
11805,0.0377,0.326576,0.11544
11806,0.0385,0.326575,0.11789
11807,0.03775,0.326573,0.115594
11808,0.0378,0.326572,0.115748
11809,0.03892,0.32657,0.119178
11810,0.03742,0.326569,0.114585
11811,0.0394,0.326568,0.120649
11812,0.0387,0.326566,0.118506
11813,0.03765,0.326565,0.115291
11814,0.03783,0.326563,0.115843
11815,0.03841,0.326562,0.117619
11816,0.03888,0.32656,0.119059
11817,0.03788,0.326559,0.115998
11818,0.03845,0.326557,0.117744
11819,0.03714,0.326556,0.113733
11820,0.03896,0.326554,0.119306
11821,0.03822,0.326553,0.117041
11822,0.03795,0.326551,0.116215
11823,0.03832,0.32655,0.117348
11824,0.03961,0.326548,0.121299
11825,0.03776,0.326547,0.115634
11826,0.04007,0.326545,0.122709
11827,0.03967,0.326544,0.121484
11828,0.03891,0.326542,0.119158
11829,0.03921,0.326541,0.120077
11830,0.03814,0.32654,0.116801
11831,0.03719,0.326538,0.113892
11832,0.03818,0.326537,0.116924
11833,0.03803,0.326535,0.116465
11834,0.03873,0.326534,0.11861
11835,0.03807,0.326532,0.116589
11836,0.03785,0.326531,0.115916
11837,0.03904,0.326529,0.119561
11838,0.03787,0.326528,0.115978
11839,0.03813,0.326526,0.116775
11840,0.03846,0.326525,0.117786
11841,0.03841,0.326523,0.117633
11842,0.03813,0.326522,0.116776
11843,0.03855,0.32652,0.118063
11844,0.03812,0.326519,0.116747
11845,0.03796,0.326517,0.116257
11846,0.03815,0.326516,0.11684
11847,0.03792,0.326515,0.116136
11848,0.03708,0.326513,0.113564
11849,0.03821,0.326512,0.117025
11850,0.0378,0.32651,0.11577
11851,0.03869,0.326509,0.118496
11852,0.03675,0.326507,0.112555
11853,0.03842,0.326506,0.11767
11854,0.03853,0.326504,0.118008
11855,0.03936,0.326503,0.12055
11856,0.03897,0.326501,0.119356
11857,0.03852,0.3265,0.117979
11858,0.03862,0.326498,0.118285
11859,0.03844,0.326497,0.117735
11860,0.03954,0.326495,0.121104
11861,0.03892,0.326494,0.119206
11862,0.03901,0.326493,0.119482
11863,0.03941,0.326491,0.120708
11864,0.03907,0.32649,0.119667
11865,0.03792,0.326488,0.116145
11866,0.0378,0.326487,0.115778
11867,0.03761,0.326485,0.115197
11868,0.03734,0.326484,0.11437
11869,0.03887,0.326482,0.119057
11870,0.03809,0.326481,0.116668
11871,0.03986,0.326479,0.12209
11872,0.03781,0.326478,0.115812
11873,0.03855,0.326476,0.118079
11874,0.0386,0.326475,0.118233
11875,0.03789,0.326473,0.116058
11876,0.03975,0.326472,0.121756
11877,0.03851,0.326471,0.117959
11878,0.0385,0.326469,0.117928
11879,0.03873,0.326468,0.118634
11880,0.03902,0.326466,0.119522
11881,0.03975,0.326465,0.121759
11882,0.039,0.326463,0.119462
11883,0.03863,0.326462,0.118329
11884,0.03931,0.32646,0.120413
11885,0.03794,0.326459,0.116217
11886,0.03848,0.326457,0.117871
11887,0.03798,0.326456,0.11634
11888,0.03742,0.326454,0.114625
11889,0.03929,0.326453,0.120354
11890,0.03824,0.326451,0.117138
11891,0.03953,0.32645,0.121091
11892,0.03806,0.326449,0.116588
11893,0.03846,0.326447,0.117814
11894,0.03847,0.326446,0.117845
11895,0.03845,0.326444,0.117784
11896,0.03814,0.326443,0.116835
11897,0.03919,0.326441,0.120052
11898,0.03737,0.32644,0.114477
11899,0.03831,0.326438,0.117358
11900,0.03844,0.326437,0.117756
11901,0.0388,0.326435,0.11886
11902,0.03925,0.326434,0.120239
11903,0.03923,0.326432,0.120178
11904,0.03801,0.326431,0.116441
11905,0.03896,0.32643,0.119352
11906,0.03833,0.326428,0.117422
11907,0.03901,0.326427,0.119506
11908,0.0394,0.326425,0.120701
11909,0.03788,0.326424,0.116045
11910,0.03769,0.326422,0.115464
11911,0.03801,0.326421,0.116445
11912,0.03776,0.326419,0.115679
11913,0.03855,0.326418,0.1181
11914,0.03841,0.326416,0.117672
11915,0.03843,0.326415,0.117734
11916,0.03838,0.326414,0.117581
11917,0.03867,0.326412,0.11847
11918,0.03877,0.326411,0.118777
11919,0.03841,0.326409,0.117674
11920,0.03856,0.326408,0.118134
11921,0.03866,0.326406,0.118441
11922,0.0384,0.326405,0.117645
11923,0.03797,0.326403,0.116328
11924,0.03789,0.326402,0.116084
11925,0.03786,0.3264,0.115993
11926,0.03794,0.326399,0.116238
11927,0.03987,0.326397,0.122152
11928,0.03843,0.326396,0.11774
11929,0.0387,0.326395,0.118568
11930,0.03827,0.326393,0.117251
11931,0.03839,0.326392,0.117619
11932,0.03823,0.32639,0.11713
11933,0.03818,0.326389,0.116977
11934,0.03817,0.326387,0.116947
11935,0.03898,0.326386,0.119429
11936,0.03673,0.326384,0.112536
11937,0.03785,0.326383,0.115968
11938,0.03856,0.326381,0.118144
11939,0.03894,0.32638,0.119309
11940,0.03784,0.326379,0.115939
11941,0.03797,0.326377,0.116338
11942,0.03901,0.326376,0.119525
11943,0.03901,0.326374,0.119525
11944,0.03834,0.326373,0.117473
11945,0.03843,0.326371,0.117749
11946,0.03913,0.32637,0.119895
11947,0.0377,0.326368,0.115514
11948,0.03813,0.326367,0.116832
11949,0.03901,0.326365,0.119529
11950,0.03753,0.326364,0.114994
11951,0.03821,0.326363,0.117078
11952,0.03834,0.326361,0.117477
11953,0.03965,0.32636,0.121492
11954,0.038,0.326358,0.116436
11955,0.03781,0.326357,0.115855
11956,0.03849,0.326355,0.117939
11957,0.03976,0.326354,0.121831
11958,0.03837,0.326352,0.117572
11959,0.0383,0.326351,0.117358
11960,0.03875,0.326349,0.118738
11961,0.03825,0.326348,0.117206
11962,0.03858,0.326347,0.118218
11963,0.03789,0.326345,0.116104
11964,0.0381,0.326344,0.116748
11965,0.03857,0.326342,0.118189
11966,0.0381,0.326341,0.116749
11967,0.03931,0.326339,0.120457
11968,0.03839,0.326338,0.117639
11969,0.03843,0.326336,0.117762
11970,0.03748,0.326335,0.114851
11971,0.0392,0.326333,0.120123
11972,0.03774,0.326332,0.115649
11973,0.03847,0.326331,0.117887
11974,0.03852,0.326329,0.11804
11975,0.03864,0.326328,0.118409
11976,0.03848,0.326326,0.117919
11977,0.03846,0.326325,0.117858
11978,0.03934,0.326323,0.120555
11979,0.03836,0.326322,0.117553
11980,0.03877,0.32632,0.11881
11981,0.03828,0.326319,0.117309
11982,0.03848,0.326317,0.117922
11983,0.03871,0.326316,0.118627
11984,0.03812,0.326315,0.11682
11985,0.03844,0.326313,0.117801
11986,0.03958,0.326312,0.121295
11987,0.03825,0.32631,0.11722
11988,0.03888,0.326309,0.119151
11989,0.03809,0.326307,0.11673
11990,0.03877,0.326306,0.118815
11991,0.03829,0.326304,0.117344
11992,0.0371,0.326303,0.113698
11993,0.03765,0.326302,0.115384
11994,0.03865,0.3263,0.118449
11995,0.03827,0.326299,0.117285
11996,0.03858,0.326297,0.118236
11997,0.03818,0.326296,0.11701
11998,0.03796,0.326294,0.116337
11999,0.03844,0.326293,0.117808
12000,0.03801,0.326291,0.116491
12001,0.03887,0.32629,0.119127
12002,0.0381,0.326289,0.116768
12003,0.03813,0.326287,0.11686
12004,0.03827,0.326286,0.11729
12005,0.03855,0.326284,0.118149
12006,0.0378,0.326283,0.11585
12007,0.03713,0.326281,0.113798
12008,0.03762,0.32628,0.1153
12009,0.03827,0.326278,0.117292
12010,0.03843,0.326277,0.117783
12011,0.03856,0.326276,0.118182
12012,0.03853,0.326274,0.118091
12013,0.03832,0.326273,0.117448
12014,0.03754,0.326271,0.115058
12015,0.03871,0.32627,0.118644
12016,0.03892,0.326268,0.119288
12017,0.03943,0.326267,0.120852
12018,0.03818,0.326265,0.117021
12019,0.03832,0.326264,0.117451
12020,0.03866,0.326262,0.118494
12021,0.03753,0.326261,0.115031
12022,0.03714,0.32626,0.113836
12023,0.03797,0.326258,0.11638
12024,0.03716,0.326257,0.113898
12025,0.03758,0.326255,0.115186
